,date,open,close,high,low,volume,code
149,2010-08-17,-47.437,-45.717,-44.845,-47.663,35747.57,600519
150,2010-08-18,-45.799,-47.407,-44.717,-47.813,30173.78,600519
151,2010-08-19,-47.377,-48.594,-46.611,-49.165,35437.14,600519
152,2010-08-20,-48.647,-50.375,-48.647,-50.683,20841.59,600519
153,2010-08-23,-50.856,-49.0,-48.865,-51.043,13214.93,600519
154,2010-08-24,-49.3,-48.474,-47.294,-50.217,10838.25,600519
155,2010-08-25,-49.165,-49.699,-48.098,-49.819,16507.88,600519
156,2010-08-26,-49.616,-49.263,-49.128,-50.668,12232.0,600519
157,2010-08-27,-49.541,-48.744,-48.617,-50.142,8799.0,600519
158,2010-08-30,-48.279,-42.163,-42.028,-48.279,53784.0,600519
159,2010-08-31,-43.132,-42.606,-41.284,-43.62,31399.0,600519
160,2010-09-01,-42.929,-44.372,-41.126,-45.108,25589.0,600519
161,2010-09-02,-43.53,-42.035,-40.465,-43.628,24821.0,600519
162,2010-09-03,-42.178,-40.059,-37.986,-42.178,27761.0,600519
163,2010-09-06,-39.022,-36.979,-35.566,-39.022,29008.0,600519
164,2010-09-07,-36.731,-38.068,-35.191,-38.421,22373.0,600519
165,2010-09-08,-38.271,-37.159,-36.393,-38.271,15010.0,600519
166,2010-09-09,-36.768,-36.851,-35.191,-37.52,21503.0,600519
167,2010-09-10,-36.393,-34.898,-34.59,-37.144,19867.0,600519
168,2010-09-13,-35.266,-35.431,-31.922,-36.055,28063.0,600519
169,2010-09-14,-35.454,-36.551,-34.349,-37.82,26383.0,600519
170,2010-09-15,-36.768,-40.187,-36.551,-40.75,21032.0,600519
171,2010-09-16,-40.45,-42.524,-38.985,-44.364,20497.0,600519
172,2010-09-17,-42.614,-40.668,-38.692,-43.898,17975.0,600519
173,2010-09-20,-39.879,-38.534,-37.52,-40.525,12576.0,600519
174,2010-09-21,-37.144,-37.46,-36.859,-39.015,14940.0,600519
175,2010-09-27,-37.445,-35.394,-35.266,-38.046,18548.0,600519
176,2010-09-28,-35.574,-33.928,-33.62,-36.017,22585.0,600519
177,2010-09-29,-34.214,-36.648,-33.35,-36.761,13272.0,600519
178,2010-09-30,-37.099,-35.469,-35.116,-37.52,14578.0,600519
179,2010-10-08,-35.266,-31.862,-30.382,-35.266,31608.0,600519
180,2010-10-11,-31.509,-36.167,-29.684,-37.52,43742.0,600519
181,2010-10-12,-36.16,-37.069,-34.53,-38.805,28543.0,600519
182,2010-10-13,-37.52,-41.276,-37.122,-42.14,60287.0,600519
183,2010-10-14,-41.261,-43.2,-41.051,-44.424,53243.0,600519
184,2010-10-15,-43.14,-42.043,-39.774,-43.297,72099.0,600519
185,2010-10-18,-42.028,-40.209,-38.151,-45.934,96564.0,600519
186,2010-10-19,-40.961,-39.571,-38.346,-42.028,53448.0,600519
187,2010-10-20,-41.953,-36.46,-35.341,-41.96,47372.0,600519
188,2010-10-21,-36.318,-36.415,-34.477,-37.67,37621.0,600519
189,2010-10-22,-36.408,-35.934,-33.312,-37.024,41046.0,600519
190,2010-10-25,-35.266,-32.261,-31.66,-35.919,36195.0,600519
191,2010-10-26,-32.411,-35.258,-32.351,-36.01,28590.0,600519
192,2010-10-27,-35.454,-35.904,-34.965,-37.144,28912.0,600519
193,2010-10-28,-36.092,-36.738,-35.792,-36.971,19440.0,600519
194,2010-10-29,-38.466,-39.661,-38.218,-41.652,65465.0,600519
195,2010-11-01,-39.623,-39.203,-38.346,-40.375,49658.0,600519
196,2010-11-02,-38.632,-40.022,-38.632,-40.833,62292.0,600519
197,2010-11-03,-39.774,-39.511,-37.783,-40.901,42253.0,600519
198,2010-11-04,-39.06,-38.234,-37.865,-39.939,44629.0,600519
199,2010-11-05,-38.046,-39.037,-37.52,-39.548,34654.0,600519
200,2010-11-08,-39.03,-39.406,-39.022,-41.089,56894.0,600519
201,2010-11-09,-39.323,-37.625,-37.076,-39.984,60737.0,600519
202,2010-11-10,-37.069,-27.204,-25.161,-37.144,150005.0,600519
203,2010-11-11,-25.506,-30.067,-25.506,-31.427,74217.0,600519
204,2010-11-12,-30.345,-28.857,-20.931,-30.367,126500.0,600519
205,2010-11-15,-25.506,-24.229,-20.991,-25.506,79038.0,600519
206,2010-11-16,-22.501,-29.113,-22.493,-31.134,72291.0,600519
207,2010-11-17,-30.082,-38.271,-30.082,-39.173,80509.0,600519
208,2010-11-18,-37.107,-34.898,-33.786,-37.52,40286.0,600519
209,2010-11-19,-33.688,-30.638,-30.007,-34.357,48954.0,600519
210,2010-11-22,-30.848,-28.121,-25.213,-31.66,47940.0,600519
211,2010-11-23,-28.218,-20.209,-20.089,-29.856,108469.0,600519
212,2010-11-24,-17.986,-12.035,-7.016,-17.986,110799.0,600519
213,2010-11-25,-11.577,-9.744,-9.255,-14.229,45579.0,600519
214,2010-11-26,-9.744,-6.536,-2.456,-11.517,63799.0,600519
215,2010-11-29,-8.031,0.369,4.554,-8.031,67499.0,600519
216,2010-11-30,0.324,-8.361,0.324,-11.727,65665.0,600519
217,2010-12-01,-9.721,-10.172,-5.965,-11.96,38016.0,600519
218,2010-12-02,-8.82,-13.35,-7.467,-13.545,42940.0,600519
219,2010-12-03,-13.478,-12.133,-9.353,-13.703,43037.0,600519
220,2010-12-06,-12.088,-17.219,-10.472,-19.406,43281.0,600519
221,2010-12-07,-18.068,-13.808,-12.877,-19.593,31804.0,600519
222,2010-12-08,-13.853,-14.845,-10.623,-14.973,28334.0,600519
223,2010-12-09,-14.988,-15.536,-14.394,-17.76,24461.0,600519
224,2010-12-10,-16.971,-13.688,-12.817,-18.737,39587.0,600519
225,2010-12-13,-13.853,-14.237,-13.853,-16.859,58592.0,600519
226,2010-12-14,-13.996,-13.545,-10.848,-14.379,61542.0,600519
227,2010-12-15,-13.478,-11.449,-9.473,-13.478,47423.0,600519
228,2010-12-16,-2.967,-6.731,-2.584,-7.092,66817.0,600519
229,2010-12-17,-5.965,-8.654,-5.063,-9.113,51769.0,600519
230,2010-12-20,-7.482,-13.943,-6.971,-16.483,68557.0,600519
231,2010-12-21,-13.966,-16.483,-13.771,-17.227,59359.0,600519
232,2010-12-22,-16.43,-18.774,-16.115,-19.488,44151.0,600519
233,2010-12-23,-18.85,-18.955,-17.46,-19.488,32743.0,600519
234,2010-12-24,-18.955,-20.45,-18.805,-21.742,29408.0,600519
235,2010-12-27,-20.24,-24.755,-19.496,-25.266,45246.0,600519
236,2010-12-28,-24.747,-24.552,-22.043,-28.955,48176.0,600519
237,2010-12-29,-24.672,-22.493,-22.441,-25.499,30967.0,600519
238,2010-12-30,-22.118,-25.551,-22.118,-26.851,41774.0,600519
239,2010-12-31,-25.649,-24.056,-23.786,-26.212,46084.0,600519
240,2011-01-04,-21.817,-22.869,-21.066,-25.048,60462.0,600519
241,2011-01-05,-23.32,-26.19,-22.944,-26.626,58198.0,600519
242,2011-01-06,-26.092,-26.821,-24.297,-28.173,37584.0,600519
243,2011-01-07,-26.866,-27.212,-25.732,-28.128,30533.0,600519
244,2011-01-10,-27.287,-31.276,-26.618,-31.404,38784.0,600519
245,2011-01-11,-31.75,-31.84,-30.382,-33.605,45322.0,600519
246,2011-01-12,-31.434,-31.156,-30.007,-32.704,31323.0,600519
247,2011-01-13,-30.382,-27.385,-26.25,-31.141,41341.0,600519
248,2011-01-14,-27.79,-26.859,-26.092,-29.03,25772.0,600519
249,2011-01-17,-27.227,-30.315,-25.348,-30.743,37475.0,600519
250,2011-01-18,-30.683,-25.078,-25.04,-31.517,40962.0,600519
251,2011-01-19,-25.078,-24.875,-24.319,-26.167,26198.0,600519
252,2011-01-20,-25.273,-26.949,-24.004,-28.316,24523.0,600519
253,2011-01-21,-27.152,-30.089,-25.874,-30.262,26867.0,600519
254,2011-01-24,-30.104,-33.373,-28.895,-34.507,34775.0,600519
255,2011-01-25,-33.778,-33.989,-32.711,-34.515,17238.0,600519
256,2011-01-26,-33.756,-32.907,-31.517,-33.756,14325.0,600519
257,2011-01-27,-33.042,-32.215,-30.548,-34.83,29444.0,600519
258,2011-01-28,-32.253,-32.005,-31.412,-32.726,19591.0,600519
259,2011-01-31,-31.885,-28.511,-26.31,-32.253,32442.0,600519
260,2011-02-01,-28.504,-26.791,-25.611,-28.88,17758.0,600519
261,2011-02-09,-27.009,-28.534,-26.393,-29.255,17675.0,600519
262,2011-02-10,-28.992,-23.222,-22.501,-29.03,36008.0,600519
263,2011-02-11,-23.44,-23.297,-20.653,-23.778,34001.0,600519
264,2011-02-14,-23.297,-21.66,-20.991,-24.071,36639.0,600519
265,2011-02-15,-21.66,-23.064,-20.39,-23.395,29716.0,600519
266,2011-02-16,-23.237,-24.237,-22.501,-25.724,36440.0,600519
267,2011-02-17,-24.747,-26.055,-24.221,-26.378,36363.0,600519
268,2011-02-18,-26.4,-25.514,-22.907,-26.776,36828.0,600519
269,2011-02-21,-25.499,-24.387,-23.395,-26.1,27289.0,600519
270,2011-02-22,-24.387,-25.589,-23.057,-26.25,38293.0,600519
271,2011-02-23,-26.167,-24.928,-24.394,-26.167,19422.0,600519
272,2011-02-24,-25.063,-25.386,-24.394,-26.16,20476.0,600519
273,2011-02-25,-24.838,-27.287,-24.838,-27.602,29413.0,600519
274,2011-02-28,-27.527,-27.993,-27.407,-30.007,39093.0,600519
275,2011-03-01,-27.971,-28.023,-27.054,-28.654,23059.0,600519
276,2011-03-02,-28.354,-29.098,-27.753,-29.999,32095.0,600519
277,2011-03-03,-29.052,-30.758,-27.986,-30.946,37735.0,600519
278,2011-03-04,-30.758,-30.059,-29.421,-31.134,33351.0,600519
279,2011-03-07,-30.127,-28.97,-28.857,-30.127,33553.0,600519
280,2011-03-08,-28.932,-29.466,-28.805,-30.908,31869.0,600519
281,2011-03-09,-28.887,-28.511,-28.354,-29.969,22971.0,600519
282,2011-03-10,-28.527,-25.499,-23.846,-28.97,54492.0,600519
283,2011-03-11,-25.799,-26.971,-24.447,-27.084,23345.0,600519
284,2011-03-14,-27.362,-24.838,-23.996,-27.67,22372.0,600519
285,2011-03-15,-25.769,-27.55,-24.582,-29.233,30898.0,600519
286,2011-03-16,-27.302,-25.619,-24.77,-27.52,24176.0,600519
287,2011-03-17,-26.325,-20.217,-19.841,-26.866,88522.0,600519
288,2011-03-18,-19.826,-18.624,-16.408,-21.644,61484.0,600519
289,2011-03-21,-19.638,-21.644,-18.752,-23.583,48651.0,600519
290,2011-03-22,-20.705,-22.681,-19.503,-23.095,27887.0,600519
291,2011-03-23,-22.486,-22.088,-21.975,-24.372,42881.0,600519
292,2011-03-24,-22.268,-24.334,-22.08,-24.372,21353.0,600519
293,2011-03-25,-24.747,-24.424,-22.809,-24.747,27905.0,600519
294,2011-03-28,-24.334,-26.318,-23.696,-26.633,40295.0,600519
295,2011-03-29,-26.25,-27.79,-26.025,-28.128,26523.0,600519
296,2011-03-30,-27.798,-27.971,-26.806,-28.279,20602.0,600519
297,2011-03-31,-27.971,-27.114,-24.898,-28.128,17525.0,600519
298,2011-04-01,-27.016,-27.407,-25.987,-28.091,18227.0,600519
299,2011-04-06,-27.452,-29.27,-27.076,-29.473,28774.0,600519
300,2011-04-07,-29.856,-30.803,-29.255,-30.923,46830.0,600519
301,2011-04-08,-30.788,-30.262,-29.631,-30.908,21823.0,600519
302,2011-04-11,-30.42,-28.887,-28.016,-30.675,26173.0,600519
303,2011-04-12,-28.88,-28.94,-27.497,-29.481,34945.0,600519
304,2011-04-13,-29.03,-28.256,-27.753,-29.24,29389.0,600519
305,2011-04-14,-28.279,-30.202,-28.128,-30.397,36621.0,600519
306,2011-04-15,-30.029,-32.726,-29.263,-33.936,53327.0,600519
307,2011-04-18,-32.877,-32.215,-31.968,-33.605,19608.0,600519
308,2011-04-19,-32.215,-31.975,-31.028,-33.395,22880.0,600519
309,2011-04-20,-31.975,-30.908,-30.623,-32.261,22509.0,600519
310,2011-04-21,-30.758,-30.863,-28.812,-30.976,28684.0,600519
311,2011-04-22,-30.382,-29.894,-29.706,-31.111,14500.0,600519
312,2011-04-25,-27.001,-24.702,-23.185,-27.377,70225.0,600519
313,2011-04-26,-24.747,-26.122,-24.372,-26.34,31095.0,600519
314,2011-04-27,-25.799,-26.137,-23.245,-26.25,27748.0,600519
315,2011-04-28,-25.424,-28.188,-25.063,-28.654,25357.0,600519
316,2011-04-29,-28.203,-25.266,-24.68,-28.744,22083.0,600519
317,2011-05-03,-24.747,-22.599,-21.892,-25.499,41270.0,600519
318,2011-05-04,-23.628,-24.372,-20.931,-24.417,32521.0,600519
319,2011-05-05,-24.364,-23.282,-21.366,-24.74,26693.0,600519
320,2011-05-06,-23.996,-22.636,-21.742,-24.74,23960.0,600519
321,2011-05-09,-22.058,-23.876,-21.374,-24.071,12175.0,600519
322,2011-05-10,-23.943,-24.304,-23.62,-24.913,15918.0,600519
323,2011-05-11,-24.732,-23.042,-22.268,-24.732,12896.0,600519
324,2011-05-12,-23.245,-21.502,-19.864,-23.545,25027.0,600519
325,2011-05-13,-21.479,-21.246,-20.247,-22.869,12253.0,600519
326,2011-05-16,-21.366,-21.239,-20.255,-22.118,11505.0,600519
327,2011-05-17,-21.727,-21.269,-19.263,-22.493,20866.0,600519
328,2011-05-18,-21.517,-15.769,-13.898,-21.517,62165.0,600519
329,2011-05-19,-14.98,-12.065,-10.735,-14.98,85738.0,600519
330,2011-05-20,-11.449,-11.351,-10.728,-12.869,40043.0,600519
331,2011-05-23,-11.975,-14.206,-9.909,-14.229,39420.0,600519
332,2011-05-24,-15.348,-16.025,-13.853,-16.107,23997.0,600519
333,2011-05-26,-15.882,-12.959,-9.879,-15.882,38970.0,600519
334,2011-05-27,-12.065,-16.678,-11.389,-17.076,31729.0,600519
335,2011-05-30,-17.85,-10.074,-10.037,-18.158,47286.0,600519
336,2011-05-31,-9.984,-9.12,-8.985,-10.998,33854.0,600519
337,2011-06-01,-8.895,-4.545,-4.477,-9.706,39093.0,600519
338,2011-06-02,-5.589,-7.024,-4.717,-9.27,39585.0,600519
339,2011-06-03,-7.452,-3.252,-2.433,-7.452,29483.0,600519
340,2011-06-07,-2.974,-6.062,-2.967,-7.257,26876.0,600519
341,2011-06-08,-6.303,-5.409,-4.687,-9.285,25070.0,600519
342,2011-06-09,-5.927,-10.608,-5.739,-10.653,36179.0,600519
343,2011-06-10,-10.848,-10.052,-8.602,-12.125,34279.0,600519
344,2011-06-13,-10.097,-10.856,-9.045,-12.877,28004.0,600519
345,2011-06-14,-10.871,-8.624,-8.234,-11.599,37487.0,600519
346,2011-06-15,-8.955,-9.563,-8.617,-10.33,16408.0,600519
347,2011-06-16,-10.322,-9.706,-8.001,-11.81,17731.0,600519
348,2011-06-17,-9.345,-5.491,-4.469,-9.984,33411.0,600519
349,2011-06-20,-5.889,-9.376,-5.754,-11.224,29909.0,600519
350,2011-06-21,-10.45,-9.496,-8.339,-10.45,12738.0,600519
351,2011-06-22,-9.571,-7.52,-6.355,-9.571,16188.0,600519
352,2011-06-23,-7.993,-5.972,-5.063,-8.218,20280.0,600519
353,2011-06-24,-6.077,-7.137,-4.349,-7.956,37068.0,600519
354,2011-06-27,-6.566,-5.762,-5.243,-7.632,23190.0,600519
355,2011-06-28,-5.213,-4.124,-3.057,-6.551,25540.0,600519
356,2011-06-29,-3.801,-3.756,-2.298,-6.04,19596.0,600519
357,2011-06-30,-4.447,-2.486,-1.983,-4.447,32701.0,600519
358,2011-07-01,-1.419,-2.138,-1.419,-3.568,15810.0,600519
359,2011-07-04,-2.485,-0.989,-0.733,-2.824,46338.0,600519
360,2011-07-05,-1.006,-2.303,-0.989,-3.651,27057.0,600519
361,2011-07-06,-2.675,-2.601,-1.832,-3.394,19753.0,600519
362,2011-07-07,-2.659,-0.089,1.54,-2.659,40956.0,600519
363,2011-07-08,0.11,-0.113,1.044,-1.047,17183.0,600519
364,2011-07-11,-0.13,2.159,3.184,-0.634,25615.0,600519
365,2011-07-12,1.738,-0.394,2.159,-0.477,28488.0,600519
366,2011-07-13,-0.105,0.308,1.052,-0.708,22109.0,600519
367,2011-07-14,0.308,-0.799,0.482,-1.171,24822.0,600519
368,2011-07-15,-1.345,0.771,1.3,-1.345,17763.0,600519
369,2011-07-18,0.812,3.92,5.143,0.812,28523.0,600519
370,2011-07-19,3.87,3.821,4.804,2.465,20276.0,600519
371,2011-07-20,4.771,4.688,5.176,3.54,18967.0,600519
372,2011-07-21,4.92,7.614,9.325,4.779,47676.0,600519
373,2011-07-22,7.391,9.969,12.118,7.391,49860.0,600519
374,2011-07-25,10.564,7.796,11.126,6.854,35260.0,600519
375,2011-07-26,7.672,7.721,8.077,6.432,24791.0,600519
376,2011-07-27,7.994,8.349,10.978,6.978,30676.0,600519
377,2011-07-28,7.994,11.184,11.308,6.432,22923.0,600519
378,2011-07-29,10.978,10.308,10.978,9.159,19104.0,600519
379,2011-08-01,10.837,7.573,10.837,7.093,18572.0,600519
380,2011-08-02,6.597,5.697,7.052,3.581,27849.0,600519
381,2011-08-03,4.126,6.259,7.093,3.953,17061.0,600519
382,2011-08-04,6.845,8.895,9.482,6.267,17773.0,600519
383,2011-08-05,4.845,7.366,9.407,4.845,21319.0,600519
384,2011-08-08,5.614,4.498,8.994,3.126,36884.0,600519
385,2011-08-09,1.837,5.688,7.259,-1.006,36924.0,600519
386,2011-08-10,6.763,9.49,10.143,4.573,38436.0,600519
387,2011-08-11,8.085,16.928,17.672,8.085,61949.0,600519
388,2011-08-12,17.176,18.639,19.325,15.523,39466.0,600519
389,2011-08-15,18.994,15.771,20.308,14.63,29450.0,600519
390,2011-08-16,16.06,12.788,17.407,11.614,37491.0,600519
391,2011-08-17,13.044,12.92,14.275,11.986,13553.0,600519
392,2011-08-18,12.473,11.556,12.92,10.035,29341.0,600519
393,2011-08-19,10.482,12.961,13.168,10.192,37488.0,600519
394,2011-08-22,13.126,8.341,13.788,7.754,28164.0,600519
395,2011-08-23,8.077,8.854,9.903,7.589,23579.0,600519
396,2011-08-24,8.911,9.573,11.383,8.159,17957.0,600519
397,2011-08-25,10.978,10.911,11.804,8.92,30083.0,600519
398,2011-08-26,10.878,15.424,15.515,10.44,22748.0,600519
399,2011-08-29,14.697,17.399,17.986,12.63,26082.0,600519
400,2011-08-30,17.589,17.027,19.184,15.531,28816.0,600519
401,2011-08-31,20.316,16.986,20.895,16.763,50014.0,600519
402,2011-09-01,16.928,14.267,17.573,13.457,25689.0,600519
403,2011-09-02,13.754,14.581,14.862,12.961,13832.0,600519
404,2011-09-05,14.027,10.788,14.184,10.151,27344.0,600519
405,2011-09-06,9.738,7.267,11.639,6.664,32094.0,600519
406,2011-09-07,7.754,11.052,11.292,7.672,20087.0,600519
407,2011-09-08,11.391,9.63,12.209,9.424,13182.0,600519
408,2011-09-09,10.201,10.63,12.779,8.077,14227.0,600519
409,2011-09-13,8.573,6.126,9.738,5.672,18949.0,600519
410,2011-09-14,7.259,3.085,7.49,-0.039,47625.0,600519
411,2011-09-15,3.126,3.531,4.945,2.936,19122.0,600519
412,2011-09-16,4.358,7.192,7.366,3.126,18029.0,600519
413,2011-09-19,7.837,7.027,8.498,6.366,15352.0,600519
414,2011-09-20,7.011,5.473,7.011,4.366,12784.0,600519
415,2011-09-21,5.457,8.383,8.936,5.192,24640.0,600519
416,2011-09-22,7.259,2.845,7.986,2.548,24336.0,600519
417,2011-09-23,-0.097,-0.138,1.473,-3.576,76537.0,600519
418,2011-09-26,-1.948,-5.039,0.027,-5.138,42211.0,600519
419,2011-09-27,-3.51,-3.932,-2.13,-5.411,24749.0,600519
420,2011-09-28,-2.824,-5.865,-2.824,-6.601,32389.0,600519
421,2011-09-29,-7.7,-5.89,-2.659,-7.7,30030.0,600519
422,2011-09-30,-5.832,-2.998,-2.576,-5.832,18269.0,600519
423,2011-10-10,-2.758,-5.138,-1.998,-5.444,14283.0,600519
424,2011-10-11,-1.841,-5.989,-1.841,-9.27,20586.0,600519
425,2011-10-12,-6.378,-1.799,-1.337,-8.089,29778.0,600519
426,2011-10-13,-1.799,-1.775,0.515,-3.485,23961.0,600519
427,2011-10-14,-2.618,-2.295,-1.188,-3.651,12468.0,600519
428,2011-10-17,-1.692,2.416,2.721,-2.163,26008.0,600519
429,2011-10-18,0.928,1.821,4.259,0.655,22785.0,600519
430,2011-10-19,2.647,3.226,6.019,2.3,22657.0,600519
431,2011-10-20,2.3,-2.576,3.589,-2.989,29312.0,600519
432,2011-10-21,-2.94,0.143,0.647,-2.94,17116.0,600519
433,2011-10-24,1.308,5.234,5.697,0.151,32390.0,600519
434,2011-10-25,4.118,5.292,7.531,4.118,32041.0,600519
435,2011-10-26,4.68,6.316,6.498,3.713,29492.0,600519
436,2011-10-27,6.473,6.432,8.383,6.052,20104.0,600519
437,2011-10-28,7.68,8.92,10.399,7.68,26056.0,600519
438,2011-10-31,9.159,8.259,9.887,6.994,28121.0,600519
439,2011-11-01,7.407,10.721,10.978,6.854,27147.0,600519
440,2011-11-02,8.87,12.688,12.754,8.581,26647.0,600519
441,2011-11-03,13.928,10.796,14.283,10.705,30465.0,600519
442,2011-11-04,11.292,11.192,13.044,10.011,18546.0,600519
443,2011-11-07,11.556,10.399,11.969,10.201,16573.0,600519
444,2011-11-08,11.11,8.705,11.333,8.069,25546.0,600519
445,2011-11-09,8.829,8.184,10.283,6.845,24696.0,600519
446,2011-11-10,7.498,8.92,9.407,7.366,14617.0,600519
447,2011-11-11,8.92,8.06,9.035,7.283,11692.0,600519
448,2011-11-14,9.316,10.779,11.515,8.25,17986.0,600519
449,2011-11-15,11.06,8.027,11.349,7.259,17782.0,600519
450,2011-11-16,8.044,5.416,8.044,4.697,29545.0,600519
451,2011-11-17,5.482,6.3,7.754,5.035,15589.0,600519
452,2011-11-18,6.333,5.25,7.159,4.531,19907.0,600519
453,2011-11-21,5.358,5.498,7.589,4.87,18389.0,600519
454,2011-11-22,5.515,9.796,10.473,5.275,35652.0,600519
455,2011-11-23,9.424,12.308,12.465,9.424,31537.0,600519
456,2011-11-24,11.887,11.135,12.366,10.978,26558.0,600519
457,2011-11-25,11.184,13.027,15.804,10.564,40235.0,600519
458,2011-11-28,13.3,16.242,16.986,12.473,53379.0,600519
459,2011-11-29,16.184,15.159,18.077,14.531,41355.0,600519
460,2011-11-30,15.424,13.093,16.994,12.052,40263.0,600519
461,2011-12-01,15.688,15.391,17.333,13.267,33785.0,600519
462,2011-12-02,14.697,16.374,18.168,14.697,27267.18,600519
463,2011-12-05,16.721,10.333,16.721,10.069,39025.6,600519
464,2011-12-06,10.159,7.812,10.192,6.184,37152.0,600519
465,2011-12-07,7.837,9.49,10.151,7.837,27333.0,600519
466,2011-12-08,9.655,7.259,11.887,7.159,24661.0,600519
467,2011-12-09,7.135,4.63,7.961,4.531,36745.0,600519
468,2011-12-12,4.63,2.746,5.523,2.209,29526.0,600519
469,2011-12-13,2.234,1.68,3.11,1.457,29995.83,600519
470,2011-12-14,1.68,2.994,4.779,1.68,20813.22,600519
471,2011-12-15,2.192,2.283,3.854,0.688,21880.03,600519
472,2011-12-16,3.126,6.25,6.416,3.118,30649.0,600519
473,2011-12-19,5.581,5.606,5.928,4.201,25456.0,600519
474,2011-12-20,5.606,4.978,7.093,3.54,17106.0,600519
475,2011-12-21,5.754,2.49,6.002,2.283,21962.0,600519
476,2011-12-22,2.713,4.507,5.54,1.308,17443.0,600519
477,2011-12-23,4.697,5.407,5.936,3.953,17609.0,600519
478,2011-12-26,5.283,-0.907,5.292,-1.584,46995.0,600519
479,2011-12-27,-1.006,-4.287,-1.006,-4.874,31314.0,600519
480,2011-12-28,-4.89,-3.295,-3.072,-6.386,27738.0,600519
481,2011-12-29,-4.229,-1.659,-1.097,-4.229,20062.0,600519
482,2011-12-30,-1.254,-0.758,0.548,-3.485,29460.0,600519
483,2012-01-04,-2.246,-7.394,-1.196,-7.618,33878.0,600519
484,2012-01-05,-8.444,-9.146,-7.452,-9.799,30122.0,600519
485,2012-01-06,-9.188,-6.262,-5.097,-10.386,25190.0,600519
486,2012-01-09,-6.791,-5.13,-5.064,-10.287,26160.0,600519
487,2012-01-10,-5.965,0.217,0.366,-6.7,39235.0,600519
488,2012-01-11,-1.047,-3.75,-0.27,-4.064,39891.0,600519
489,2012-01-12,-4.659,-3.196,-2.196,-4.659,27440.0,600519
490,2012-01-13,-2.907,-4.568,-2.494,-5.535,20542.0,600519
491,2012-01-16,-5.651,-13.89,-5.651,-15.337,51655.0,600519
492,2012-01-17,-13.485,-11.386,-10.113,-19.27,61227.0,600519
493,2012-01-18,-10.576,-13.915,-7.469,-14.51,47294.0,600519
494,2012-01-19,-13.494,-11.171,-10.427,-15.461,24329.0,600519
495,2012-01-20,-10.097,-6.816,-6.626,-10.097,29683.0,600519
496,2012-01-30,-6.799,-8.609,-5.973,-9.221,30550.0,600519
497,2012-01-31,-8.097,-6.452,-6.295,-8.155,15854.0,600519
498,2012-02-01,-6.626,-6.667,-4.708,-7.717,24824.0,600519
499,2012-02-02,-6.667,-6.436,-5.965,-8.213,20375.0,600519
500,2012-02-03,-6.411,-6.394,-6.295,-8.865,26517.0,600519
501,2012-02-06,-6.287,-4.692,-4.51,-6.956,29747.0,600519
502,2012-02-07,-5.717,-6.907,-4.766,-7.287,17942.0,600519
503,2012-02-08,-6.907,-4.899,-4.312,-7.551,23082.0,600519
504,2012-02-09,-5.138,-2.865,-2.535,-5.419,31384.0,600519
505,2012-02-10,-3.874,-3.064,-1.502,-4.229,22276.0,600519
506,2012-02-13,-3.899,-0.659,0.788,-4.593,21639.0,600519
507,2012-02-14,-1.262,-0.328,0.366,-1.998,15142.0,600519
508,2012-02-15,-1.229,0.482,1.391,-1.229,24714.0,600519
509,2012-02-16,-0.576,-2.064,0.482,-2.989,22016.0,600519
510,2012-02-17,-0.279,-2.295,-0.279,-3.18,12287.0,600519
511,2012-02-20,-1.039,-2.775,-0.452,-2.824,18530.0,600519
512,2012-02-21,-2.006,-1.874,-1.353,-3.155,13789.0,600519
513,2012-02-22,-1.204,-1.204,-0.593,-2.675,22352.0,600519
514,2012-02-23,-1.403,0.077,0.68,-1.403,33433.0,600519
515,2012-02-24,-0.031,3.192,3.3,-0.056,23944.0,600519
516,2012-02-27,3.771,3.54,4.796,2.713,26562.0,600519
517,2012-02-28,4.308,5.391,5.564,3.589,25698.0,600519
518,2012-02-29,5.606,8.465,8.911,5.192,39432.0,600519
519,2012-03-01,7.688,6.911,9.3,6.754,16920.0,600519
520,2012-03-02,6.953,5.523,7.837,4.374,35216.0,600519
521,2012-03-05,5.482,4.647,5.507,3.622,30553.0,600519
522,2012-03-06,3.953,1.515,4.647,1.473,31474.0,600519
523,2012-03-07,0.416,-0.899,1.135,-1.023,29198.0,600519
524,2012-03-08,-0.832,0.184,1.564,-1.023,23574.0,600519
525,2012-03-09,0.391,4.721,4.878,-0.014,29239.0,600519
526,2012-03-12,4.878,5.226,6.11,3.978,25681.0,600519
527,2012-03-13,4.862,6.151,7.507,4.862,18316.0,600519
528,2012-03-14,6.093,3.68,8.126,3.126,40699.0,600519
529,2012-03-15,3.986,3.895,6.763,3.622,28094.0,600519
530,2012-03-16,5.432,11.052,11.391,5.027,51583.0,600519
531,2012-03-19,11.226,11.093,14.341,9.383,45635.0,600519
532,2012-03-20,11.019,11.184,12.3,9.829,23400.0,600519
533,2012-03-21,11.226,8.994,12.217,7.969,29527.0,600519
534,2012-03-22,8.349,9.201,10.482,8.325,8331.0,600519
535,2012-03-23,10.978,14.713,15.151,10.978,54873.0,600519
536,2012-03-26,13.969,17.341,17.92,13.953,37653.0,600519
537,2012-03-27,13.226,6.019,13.862,5.606,79106.0,600519
538,2012-03-28,3.953,5.936,8.911,3.383,55461.0,600519
539,2012-03-29,5.44,5.73,9.325,4.779,36982.0,600519
